data;time;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20
2021-10-25;Juventude - RS;0.0;0.0;1e-05;0.0;0.0001;0.00035;0.00124;0.0037;0.00747;0.01375;0.02242;0.03394;0.04854;0.06735;0.09218;0.12343;0.16067;0.20166;0.22155;0.00164
2021-10-25;Palmeiras - SP;0.00552;0.16727;0.22279;0.22387;0.17579;0.10152;0.05391;0.02701;0.01256;0.00571;0.00223;0.00122;0.00037;0.00016;7e-05;0.0;0.0;0.0;0.0;0.0
2021-10-25;Red Bull Bragantino - SP;0.00236;0.09757;0.16283;0.2099;0.20726;0.14276;0.0872;0.04659;0.02347;0.01123;0.00547;0.00203;0.00085;0.00035;8e-05;3e-05;2e-05;0.0;0.0;0.0
2021-10-25;Santos - SP;0.0;0.0;4e-05;0.00021;0.00086;0.00288;0.00638;0.01321;0.02321;0.03535;0.04777;0.06424;0.07975;0.09813;0.11579;0.1325;0.13977;0.1316;0.10751;0.0008
2021-10-25;Sport - PE;0.0;0.0;0.0;2e-05;0.0001;0.00024;0.00095;0.00288;0.00551;0.00986;0.01581;0.02435;0.0351;0.05026;0.07227;0.09961;0.14474;0.20856;0.32624;0.0035
2021-10-25;São Paulo - SP;0.0;3e-05;0.00041;0.00096;0.00337;0.00972;0.02124;0.04051;0.06185;0.08333;0.09947;0.10844;0.11438;0.11387;0.10349;0.08952;0.06985;0.05046;0.02907;3e-05
2021-10-25;America - MG;0.0;0.00015;0.00064;0.00222;0.00773;0.01895;0.03932;0.06501;0.0916;0.10881;0.11739;0.1171;0.10864;0.09519;0.07908;0.06303;0.0444;0.02792;0.0128;2e-05
2021-10-25;Athletico Paranaense - PR;0.0;0.0005;0.0029;0.00908;0.02079;0.0428;0.07065;0.09943;0.12042;0.12227;0.11299;0.09986;0.08495;0.07071;0.05421;0.0401;0.02702;0.01528;0.00603;1e-05
2021-10-25;Atlético - GO;1e-05;0.00109;0.004;0.01083;0.02315;0.04822;0.07809;0.1081;0.1251;0.11989;0.10888;0.0929;0.0795;0.06251;0.04964;0.037;0.02618;0.01713;0.00777;1e-05
2021-10-25;Atlético Mineiro - MG;0.95489;0.03985;0.00442;0.00072;0.00012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-10-25;Bahia - BA;0.0;2e-05;0.00026;0.00092;0.0033;0.00965;0.02078;0.03795;0.05803;0.07619;0.09016;0.10075;0.10631;0.1074;0.10456;0.09705;0.082;0.06284;0.04173;0.0001
2021-10-25;Ceará - CE;0.0;1e-05;0.00015;0.00074;0.00221;0.00586;0.01375;0.02709;0.04162;0.05666;0.07327;0.08779;0.09988;0.11204;0.11847;0.11457;0.10386;0.08431;0.05761;0.00011
2021-10-25;Chapecoense - SC;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1e-05;7e-05;0.00073;0.00662;0.99257
2021-10-25;Corinthians - SP;0.00018;0.01812;0.04557;0.08682;0.14235;0.19774;0.17948;0.12662;0.08135;0.05055;0.03096;0.01883;0.01064;0.00562;0.00301;0.00131;0.00065;0.00019;1e-05;0.0
2021-10-25;Cuiabá - MT;0.0;0.0001;0.00046;0.00205;0.00633;0.01691;0.03293;0.05739;0.08076;0.10406;0.11488;0.11621;0.11245;0.1034;0.08788;0.06935;0.05051;0.03068;0.01362;3e-05
2021-10-25;Flamengo - RJ;0.03034;0.42553;0.23984;0.14522;0.0806;0.04278;0.02053;0.00905;0.00356;0.00165;0.0005;0.00026;0.0001;4e-05;0.0;0.0;0.0;0.0;0.0;0.0
2021-10-25;Fluminense - RJ;4e-05;0.00448;0.01501;0.0378;0.07288;0.12339;0.15583;0.15985;0.13065;0.09702;0.06922;0.04923;0.03378;0.02225;0.01439;0.00803;0.00386;0.00175;0.00054;0.0
2021-10-25;Fortaleza - CE;0.0063;0.23512;0.27438;0.21363;0.14379;0.0728;0.03323;0.01292;0.00499;0.00191;0.00059;0.00029;5e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-10-25;Grêmio - RS;0.0;0.0;3e-05;0.00022;0.00084;0.00218;0.00554;0.0109;0.01829;0.02749;0.03776;0.04995;0.0621;0.07837;0.10011;0.12147;0.14742;0.16529;0.17088;0.00116
2021-10-25;Internacional - RS;0.0;0.00808;0.02543;0.05786;0.10648;0.16225;0.17885;0.1525;0.10883;0.07543;0.05012;0.03167;0.0196;0.01172;0.00629;0.00292;0.0015;0.00035;0.00012;0.0
2021-10-25;Juventude - RS;0.0;0.0;0.0;3e-05;2e-05;0.0005;0.00147;0.00374;0.00747;0.014;0.02163;0.03411;0.04953;0.06794;0.09166;0.12328;0.16297;0.20106;0.21899;0.0016
2021-10-25;Palmeiras - SP;0.00573;0.17032;0.22355;0.22169;0.17623;0.10137;0.05349;0.02615;0.01229;0.00568;0.00217;0.00094;0.00024;9e-05;5e-05;1e-05;0.0;0.0;0.0;0.0
2021-10-25;Red Bull Bragantino - SP;0.00251;0.09656;0.16297;0.2088;0.20894;0.14218;0.08688;0.0477;0.02347;0.0111;0.0052;0.00227;0.00085;0.0004;0.00016;1e-05;0.0;0.0;0.0;0.0
2021-10-25;Santos - SP;0.0;0.0;2e-05;0.00019;0.00075;0.00277;0.00685;0.01359;0.0234;0.03483;0.04775;0.06293;0.08044;0.09834;0.11697;0.13153;0.13762;0.13305;0.10808;0.00089
2021-10-25;Sport - PE;0.0;0.0;0.0;2e-05;0.0001;0.00029;0.00118;0.00277;0.00545;0.00981;0.01618;0.02425;0.03629;0.05135;0.07066;0.1023;0.14143;0.20904;0.32538;0.0035
2021-10-25;São Paulo - SP;0.0;7e-05;0.00037;0.00116;0.00339;0.00936;0.02115;0.03924;0.06272;0.08265;0.10035;0.11066;0.11465;0.11263;0.10286;0.08803;0.07051;0.05038;0.02982;0.0
