data;time;pos;chance
2021-10-25;Bahia - BA;6;0.00973
2021-10-25;Bahia - BA;7;0.02143
2021-10-25;Bahia - BA;8;0.0382
2021-10-25;Bahia - BA;9;0.05896
2021-10-25;Bahia - BA;10;0.07526
2021-10-25;Bahia - BA;11;0.08899
2021-10-25;Bahia - BA;12;0.10097
2021-10-25;Bahia - BA;13;0.10605
2021-10-25;Bahia - BA;14;0.10882
2021-10-25;Bahia - BA;15;0.10432
2021-10-25;Bahia - BA;16;0.09618
2021-10-25;Bahia - BA;17;0.08262
2021-10-25;Bahia - BA;18;0.06335
2021-10-25;Bahia - BA;19;0.04051
2021-10-25;Bahia - BA;20;6e-05
2021-10-25;Ceará - CE;1;0.0
2021-10-25;Ceará - CE;2;7e-05
2021-10-25;Ceará - CE;3;0.00026
2021-10-25;Ceará - CE;4;0.00085
2021-10-25;Ceará - CE;5;0.0022
2021-10-25;Ceará - CE;6;0.00556
2021-10-25;Ceará - CE;7;0.01368
2021-10-25;Ceará - CE;8;0.02563
2021-10-25;Ceará - CE;9;0.04248
2021-10-25;Ceará - CE;10;0.05808
2021-10-25;Ceará - CE;11;0.07286
2021-10-25;Ceará - CE;12;0.08781
2021-10-25;Ceará - CE;13;0.0998
2021-10-25;Ceará - CE;14;0.11071
2021-10-25;Ceará - CE;15;0.11873
2021-10-25;Ceará - CE;16;0.11418
2021-10-25;Ceará - CE;17;0.10362
2021-10-25;Ceará - CE;18;0.08616
2021-10-25;Ceará - CE;19;0.05722
2021-10-25;Ceará - CE;20;0.0001
2021-10-25;Chapecoense - SC;1;0.0
2021-10-25;Chapecoense - SC;2;0.0
2021-10-25;Chapecoense - SC;3;0.0
2021-10-25;Chapecoense - SC;4;0.0
2021-10-25;Chapecoense - SC;5;0.0
2021-10-25;Chapecoense - SC;6;0.0
2021-10-25;Chapecoense - SC;7;0.0
2021-10-25;Chapecoense - SC;8;0.0
2021-10-25;Chapecoense - SC;9;0.0
2021-10-25;Chapecoense - SC;10;0.0
2021-10-25;Chapecoense - SC;11;0.0
2021-10-25;Chapecoense - SC;12;0.0
2021-10-25;Chapecoense - SC;13;0.0
2021-10-25;Chapecoense - SC;14;0.0
2021-10-25;Chapecoense - SC;15;1e-05
2021-10-25;Chapecoense - SC;16;2e-05
2021-10-25;Chapecoense - SC;17;9e-05
2021-10-25;Chapecoense - SC;18;0.00058
2021-10-25;Chapecoense - SC;19;0.00677
2021-10-25;Chapecoense - SC;20;0.99253
2021-10-25;Corinthians - SP;1;0.00021
2021-10-25;Corinthians - SP;2;0.01817
2021-10-25;Corinthians - SP;3;0.04574
2021-10-25;Corinthians - SP;4;0.0882
2021-10-25;Corinthians - SP;5;0.14052
2021-10-25;Corinthians - SP;6;0.19664
2021-10-25;Corinthians - SP;7;0.17666
2021-10-25;Corinthians - SP;8;0.12803
2021-10-25;Corinthians - SP;9;0.08326
2021-10-25;Corinthians - SP;10;0.05039
2021-10-25;Corinthians - SP;11;0.03048
2021-10-25;Corinthians - SP;12;0.01849
2021-10-25;Corinthians - SP;13;0.01163
2021-10-25;Corinthians - SP;14;0.00617
2021-10-25;Corinthians - SP;15;0.00306
2021-10-25;Corinthians - SP;16;0.00152
2021-10-25;Corinthians - SP;17;0.00064
2021-10-25;Corinthians - SP;18;0.00018
2021-10-25;Corinthians - SP;19;1e-05
2021-10-25;Corinthians - SP;20;0.0
2021-10-25;Cuiabá - MT;1;0.0
2021-10-25;Cuiabá - MT;2;9e-05
2021-10-25;Cuiabá - MT;3;0.00052
2021-10-25;Cuiabá - MT;4;0.00218
2021-10-25;Cuiabá - MT;5;0.0069
2021-10-25;Cuiabá - MT;6;0.01694
2021-10-25;Cuiabá - MT;7;0.0325
2021-10-25;Cuiabá - MT;8;0.05755
2021-10-25;Cuiabá - MT;9;0.08295
2021-10-25;Cuiabá - MT;10;0.10155
2021-10-25;Cuiabá - MT;11;0.11449
2021-10-25;Cuiabá - MT;12;0.11691
2021-10-25;Cuiabá - MT;13;0.11216
2021-10-25;Cuiabá - MT;14;0.10298
2021-10-25;Cuiabá - MT;15;0.08717
2021-10-25;Cuiabá - MT;16;0.07017
2021-10-25;Cuiabá - MT;17;0.05032
2021-10-25;Cuiabá - MT;18;0.03078
2021-10-25;Cuiabá - MT;19;0.01384
2021-10-25;Cuiabá - MT;20;0.0
2021-10-25;Flamengo - RJ;1;0.03118
2021-10-25;Flamengo - RJ;2;0.42533
2021-10-25;Flamengo - RJ;3;0.23996
2021-10-25;Flamengo - RJ;4;0.14202
2021-10-25;Flamengo - RJ;5;0.08359
2021-10-25;Flamengo - RJ;6;0.04305
2021-10-25;Flamengo - RJ;7;0.02043
2021-10-25;Flamengo - RJ;8;0.00897
2021-10-25;Flamengo - RJ;9;0.00315
2021-10-25;Flamengo - RJ;10;0.00139
2021-10-25;Flamengo - RJ;11;0.00063
2021-10-25;Flamengo - RJ;12;0.00016
2021-10-25;Flamengo - RJ;13;8e-05
2021-10-25;Flamengo - RJ;14;3e-05
2021-10-25;Flamengo - RJ;15;3e-05
2021-10-25;Flamengo - RJ;16;0.0
2021-10-25;Flamengo - RJ;17;0.0
2021-10-25;Flamengo - RJ;18;0.0
2021-10-25;Flamengo - RJ;19;0.0
2021-10-25;Flamengo - RJ;20;0.0
2021-10-25;Fluminense - RJ;1;4e-05
2021-10-25;Fluminense - RJ;2;0.0045
2021-10-25;Fluminense - RJ;3;0.01534
2021-10-25;Fluminense - RJ;4;0.03761
2021-10-25;Fluminense - RJ;5;0.07372
2021-10-25;Fluminense - RJ;6;0.12235
2021-10-25;Fluminense - RJ;7;0.15741
2021-10-25;Fluminense - RJ;8;0.16129
2021-10-25;Fluminense - RJ;9;0.12875
2021-10-25;Fluminense - RJ;10;0.09749
2021-10-25;Fluminense - RJ;11;0.0696
2021-10-25;Fluminense - RJ;12;0.04799
2021-10-25;Fluminense - RJ;13;0.03384
2021-10-25;Fluminense - RJ;14;0.02208
2021-10-25;Fluminense - RJ;15;0.01408
2021-10-25;Fluminense - RJ;16;0.0076
2021-10-25;Fluminense - RJ;17;0.00416
2021-10-25;Fluminense - RJ;18;0.00174
2021-10-25;Fluminense - RJ;19;0.00041
2021-10-25;Fluminense - RJ;20;0.0
2021-10-25;Fortaleza - CE;1;0.00636
2021-10-25;Fortaleza - CE;2;0.23677
2021-10-25;Fortaleza - CE;3;0.27426
2021-10-25;Fortaleza - CE;4;0.2132
2021-10-25;Fortaleza - CE;5;0.14293
2021-10-25;Fortaleza - CE;6;0.07259
2021-10-25;Fortaleza - CE;7;0.03294
2021-10-25;Fortaleza - CE;8;0.01342
2021-10-25;Fortaleza - CE;9;0.00483
2021-10-25;Fortaleza - CE;10;0.00176
2021-10-25;Fortaleza - CE;11;0.00057
2021-10-25;Fortaleza - CE;12;0.00031
2021-10-25;Fortaleza - CE;13;4e-05
2021-10-25;Fortaleza - CE;14;0.0
2021-10-25;Fortaleza - CE;15;2e-05
2021-10-25;Fortaleza - CE;16;0.0
2021-10-25;Fortaleza - CE;17;0.0
2021-10-25;Fortaleza - CE;18;0.0
2021-10-25;Fortaleza - CE;19;0.0
2021-10-25;Fortaleza - CE;20;0.0
2021-10-25;Grêmio - RS;1;0.0
2021-10-25;Grêmio - RS;2;1e-05
2021-10-25;Grêmio - RS;3;5e-05
2021-10-25;Grêmio - RS;4;0.00014
2021-10-25;Grêmio - RS;5;0.00091
2021-10-25;Grêmio - RS;6;0.00275
2021-10-25;Grêmio - RS;7;0.0059
2021-10-25;Grêmio - RS;8;0.01065
2021-10-25;Grêmio - RS;9;0.0179
2021-10-25;Grêmio - RS;10;0.028
2021-10-25;Grêmio - RS;11;0.03737
2021-10-25;Grêmio - RS;12;0.04921
2021-10-25;Grêmio - RS;13;0.06323
2021-10-25;Grêmio - RS;14;0.07985
2021-10-25;Grêmio - RS;15;0.10056
2021-10-25;Grêmio - RS;16;0.12101
2021-10-25;Grêmio - RS;17;0.14464
2021-10-25;Grêmio - RS;18;0.16576
2021-10-25;Grêmio - RS;19;0.17073
2021-10-25;Grêmio - RS;20;0.00133
2021-10-25;Internacional - RS;1;2e-05
2021-10-25;Internacional - RS;2;0.00793
2021-10-25;Internacional - RS;3;0.02597
2021-10-25;Internacional - RS;4;0.0573
2021-10-25;Internacional - RS;5;0.10518
2021-10-25;Internacional - RS;6;0.16204
2021-10-25;Internacional - RS;7;0.17922
2021-10-25;Internacional - RS;8;0.15405
2021-10-25;Internacional - RS;9;0.10896
2021-10-25;Internacional - RS;10;0.07603
2021-10-25;Internacional - RS;11;0.04857
2021-10-25;Internacional - RS;12;0.03235
2021-10-25;Internacional - RS;13;0.01938
2021-10-25;Internacional - RS;14;0.0116
2021-10-25;Internacional - RS;15;0.00637
2021-10-25;Internacional - RS;16;0.00306
2021-10-25;Internacional - RS;17;0.00143
2021-10-25;Internacional - RS;18;0.00044
2021-10-25;Internacional - RS;19;0.0001
2021-10-25;Internacional - RS;20;0.0
2021-10-25;Juventude - RS;1;0.0
2021-10-25;Juventude - RS;2;0.0
2021-10-25;Juventude - RS;3;1e-05
2021-10-25;Juventude - RS;4;0.0
2021-10-25;Juventude - RS;5;0.0001
2021-10-25;Juventude - RS;6;0.00035
2021-10-25;Juventude - RS;7;0.00124
2021-10-25;Juventude - RS;8;0.0037
2021-10-25;Juventude - RS;9;0.00747
2021-10-25;Juventude - RS;10;0.01375
2021-10-25;Juventude - RS;11;0.02242
2021-10-25;Juventude - RS;12;0.03394
2021-10-25;Juventude - RS;13;0.04854
2021-10-25;Juventude - RS;14;0.06735
2021-10-25;Juventude - RS;15;0.09218
2021-10-25;Juventude - RS;16;0.12343
2021-10-25;Juventude - RS;17;0.16067
2021-10-25;Juventude - RS;18;0.20166
2021-10-25;Juventude - RS;19;0.22155
2021-10-25;Juventude - RS;20;0.00164
2021-10-25;Palmeiras - SP;1;0.00552
2021-10-25;Palmeiras - SP;2;0.16727
2021-10-25;Palmeiras - SP;3;0.22279
2021-10-25;Palmeiras - SP;4;0.22387
2021-10-25;Palmeiras - SP;5;0.17579
2021-10-25;Palmeiras - SP;6;0.10152
2021-10-25;Palmeiras - SP;7;0.05391
2021-10-25;Palmeiras - SP;8;0.02701
2021-10-25;Palmeiras - SP;9;0.01256
2021-10-25;Palmeiras - SP;10;0.00571
2021-10-25;Palmeiras - SP;11;0.00223
2021-10-25;Palmeiras - SP;12;0.00122
2021-10-25;Palmeiras - SP;13;0.00037
2021-10-25;Palmeiras - SP;14;0.00016
2021-10-25;Palmeiras - SP;15;7e-05
2021-10-25;Palmeiras - SP;16;0.0
2021-10-25;Palmeiras - SP;17;0.0
2021-10-25;Palmeiras - SP;18;0.0
2021-10-25;Palmeiras - SP;19;0.0
2021-10-25;Palmeiras - SP;20;0.0
2021-10-25;Red Bull Bragantino - SP;1;0.00236
2021-10-25;Red Bull Bragantino - SP;2;0.09757
2021-10-25;Red Bull Bragantino - SP;3;0.16283
2021-10-25;Red Bull Bragantino - SP;4;0.2099
2021-10-25;Red Bull Bragantino - SP;5;0.20726
2021-10-25;Red Bull Bragantino - SP;6;0.14276
2021-10-25;Red Bull Bragantino - SP;7;0.0872
2021-10-25;Red Bull Bragantino - SP;8;0.04659
2021-10-25;Red Bull Bragantino - SP;9;0.02347
2021-10-25;Red Bull Bragantino - SP;10;0.01123
2021-10-25;Red Bull Bragantino - SP;11;0.00547
2021-10-25;Red Bull Bragantino - SP;12;0.00203
2021-10-25;Red Bull Bragantino - SP;13;0.00085
2021-10-25;Red Bull Bragantino - SP;14;0.00035
2021-10-25;Red Bull Bragantino - SP;15;8e-05
2021-10-25;Red Bull Bragantino - SP;16;3e-05
2021-10-25;Red Bull Bragantino - SP;17;2e-05
2021-10-25;Red Bull Bragantino - SP;18;0.0
2021-10-25;Red Bull Bragantino - SP;19;0.0
2021-10-25;Red Bull Bragantino - SP;20;0.0
2021-10-25;Santos - SP;1;0.0
2021-10-25;Santos - SP;2;0.0
2021-10-25;Santos - SP;3;4e-05
2021-10-25;Santos - SP;4;0.00021
2021-10-25;Santos - SP;5;0.00086
2021-10-25;Santos - SP;6;0.00288
2021-10-25;Santos - SP;7;0.00638
2021-10-25;Santos - SP;8;0.01321
2021-10-25;Santos - SP;9;0.02321
2021-10-25;Santos - SP;10;0.03535
2021-10-25;Santos - SP;11;0.04777
2021-10-25;Santos - SP;12;0.06424
2021-10-25;Santos - SP;13;0.07975
2021-10-25;Santos - SP;14;0.09813
2021-10-25;Santos - SP;15;0.11579
2021-10-25;Santos - SP;16;0.1325
2021-10-25;Santos - SP;17;0.13977
2021-10-25;Santos - SP;18;0.1316
2021-10-25;Santos - SP;19;0.10751
2021-10-25;Santos - SP;20;0.0008
2021-10-25;Sport - PE;1;0.0
2021-10-25;Sport - PE;2;0.0
2021-10-25;Sport - PE;3;0.0
2021-10-25;Sport - PE;4;2e-05
2021-10-25;Sport - PE;5;0.0001
2021-10-25;Sport - PE;6;0.00024
2021-10-25;Sport - PE;7;0.00095
2021-10-25;Sport - PE;8;0.00288
2021-10-25;Sport - PE;9;0.00551
2021-10-25;Sport - PE;10;0.00986
2021-10-25;Sport - PE;11;0.01581
2021-10-25;Sport - PE;12;0.02435
2021-10-25;Sport - PE;13;0.0351
2021-10-25;Sport - PE;14;0.05026
2021-10-25;Sport - PE;15;0.07227
2021-10-25;Sport - PE;16;0.09961
2021-10-25;Sport - PE;17;0.14474
2021-10-25;Sport - PE;18;0.20856
2021-10-25;Sport - PE;19;0.32624
2021-10-25;Sport - PE;20;0.0035
2021-10-25;São Paulo - SP;1;0.0
2021-10-25;São Paulo - SP;2;3e-05
2021-10-25;São Paulo - SP;3;0.00041
2021-10-25;São Paulo - SP;4;0.00096
2021-10-25;São Paulo - SP;5;0.00337
2021-10-25;São Paulo - SP;6;0.00972
2021-10-25;São Paulo - SP;7;0.02124
2021-10-25;São Paulo - SP;8;0.04051
2021-10-25;São Paulo - SP;9;0.06185
2021-10-25;São Paulo - SP;10;0.08333
2021-10-25;São Paulo - SP;11;0.09947
2021-10-25;São Paulo - SP;12;0.10844
2021-10-25;São Paulo - SP;13;0.11438
2021-10-25;São Paulo - SP;14;0.11387
2021-10-25;São Paulo - SP;15;0.10349
2021-10-25;São Paulo - SP;16;0.08952
2021-10-25;São Paulo - SP;17;0.06985
2021-10-25;São Paulo - SP;18;0.05046
2021-10-25;São Paulo - SP;19;0.02907
2021-10-25;São Paulo - SP;20;3e-05
2021-10-25;America - MG;1;0.0
2021-10-25;America - MG;2;0.00015
2021-10-25;America - MG;3;0.00064
2021-10-25;America - MG;4;0.00222
2021-10-25;America - MG;5;0.00773
2021-10-25;America - MG;6;0.01895
2021-10-25;America - MG;7;0.03932
2021-10-25;America - MG;8;0.06501
2021-10-25;America - MG;9;0.0916
2021-10-25;America - MG;10;0.10881
2021-10-25;America - MG;11;0.11739
2021-10-25;America - MG;12;0.1171
2021-10-25;America - MG;13;0.10864
2021-10-25;America - MG;14;0.09519
2021-10-25;America - MG;15;0.07908
2021-10-25;America - MG;16;0.06303
2021-10-25;America - MG;17;0.0444
2021-10-25;America - MG;18;0.02792
2021-10-25;America - MG;19;0.0128
2021-10-25;America - MG;20;2e-05
2021-10-25;Athletico Paranaense - PR;1;0.0
2021-10-25;Athletico Paranaense - PR;2;0.0005
2021-10-25;Athletico Paranaense - PR;3;0.0029
2021-10-25;Athletico Paranaense - PR;4;0.00908
2021-10-25;Athletico Paranaense - PR;5;0.02079
2021-10-25;Athletico Paranaense - PR;6;0.0428
2021-10-25;Athletico Paranaense - PR;7;0.07065
2021-10-25;Athletico Paranaense - PR;8;0.09943
2021-10-25;Athletico Paranaense - PR;9;0.12042
2021-10-25;Athletico Paranaense - PR;10;0.12227
2021-10-25;Athletico Paranaense - PR;11;0.11299
2021-10-25;Athletico Paranaense - PR;12;0.09986
2021-10-25;Athletico Paranaense - PR;13;0.08495
2021-10-25;Athletico Paranaense - PR;14;0.07071
2021-10-25;Athletico Paranaense - PR;15;0.05421
2021-10-25;Athletico Paranaense - PR;16;0.0401
2021-10-25;Athletico Paranaense - PR;17;0.02702
2021-10-25;Athletico Paranaense - PR;18;0.01528
2021-10-25;Athletico Paranaense - PR;19;0.00603
2021-10-25;Athletico Paranaense - PR;20;1e-05
2021-10-25;Atlético - GO;1;1e-05
2021-10-25;Atlético - GO;2;0.00109
2021-10-25;Atlético - GO;3;0.004
2021-10-25;Atlético - GO;4;0.01083
2021-10-25;Atlético - GO;5;0.02315
2021-10-25;Atlético - GO;6;0.04822
2021-10-25;Atlético - GO;7;0.07809
2021-10-25;Atlético - GO;8;0.1081
2021-10-25;Atlético - GO;9;0.1251
2021-10-25;Atlético - GO;10;0.11989
2021-10-25;Atlético - GO;11;0.10888
2021-10-25;Atlético - GO;12;0.0929
2021-10-25;Atlético - GO;13;0.0795
2021-10-25;Atlético - GO;14;0.06251
2021-10-25;Atlético - GO;15;0.04964
2021-10-25;Atlético - GO;16;0.037
2021-10-25;Atlético - GO;17;0.02618
2021-10-25;Atlético - GO;18;0.01713
2021-10-25;Atlético - GO;19;0.00777
2021-10-25;Atlético - GO;20;1e-05
2021-10-25;Atlético Mineiro - MG;1;0.95489
2021-10-25;Atlético Mineiro - MG;2;0.03985
2021-10-25;Atlético Mineiro - MG;3;0.00442
2021-10-25;Atlético Mineiro - MG;4;0.00072
2021-10-25;Atlético Mineiro - MG;5;0.00012
2021-10-25;Atlético Mineiro - MG;6;0.0
2021-10-25;Atlético Mineiro - MG;7;0.0
2021-10-25;Atlético Mineiro - MG;8;0.0
2021-10-25;Atlético Mineiro - MG;9;0.0
2021-10-25;Atlético Mineiro - MG;10;0.0
2021-10-25;Atlético Mineiro - MG;11;0.0
2021-10-25;Atlético Mineiro - MG;12;0.0
2021-10-25;Atlético Mineiro - MG;13;0.0
2021-10-25;Atlético Mineiro - MG;14;0.0
2021-10-25;Atlético Mineiro - MG;15;0.0
2021-10-25;Atlético Mineiro - MG;16;0.0
2021-10-25;Atlético Mineiro - MG;17;0.0
2021-10-25;Atlético Mineiro - MG;18;0.0
2021-10-25;Atlético Mineiro - MG;19;0.0
2021-10-25;Atlético Mineiro - MG;20;0.0
2021-10-25;Bahia - BA;1;0.0
2021-10-25;Bahia - BA;2;2e-05
2021-10-25;Bahia - BA;3;0.00026
2021-10-25;Bahia - BA;4;0.00092
2021-10-25;Bahia - BA;5;0.0033
2021-10-25;Bahia - BA;6;0.00965
2021-10-25;Bahia - BA;7;0.02078
2021-10-25;Bahia - BA;8;0.03795
2021-10-25;Bahia - BA;9;0.05803
2021-10-25;Bahia - BA;10;0.07619
2021-10-25;Bahia - BA;11;0.09016
2021-10-25;Bahia - BA;12;0.10075
2021-10-25;Bahia - BA;13;0.10631
2021-10-25;Bahia - BA;14;0.1074
2021-10-25;Bahia - BA;15;0.10456
2021-10-25;Bahia - BA;16;0.09705
2021-10-25;Bahia - BA;17;0.082
2021-10-25;Bahia - BA;18;0.06284
2021-10-25;Bahia - BA;19;0.04173
2021-10-25;Bahia - BA;20;0.0001
2021-10-25;Ceará - CE;1;0.0
2021-10-25;Ceará - CE;2;1e-05
2021-10-25;Ceará - CE;3;0.00015
2021-10-25;Ceará - CE;4;0.00074
2021-10-25;Ceará - CE;5;0.00221
2021-10-25;Ceará - CE;6;0.00586
2021-10-25;Ceará - CE;7;0.01375
2021-10-25;Ceará - CE;8;0.02709
2021-10-25;Ceará - CE;9;0.04162
2021-10-25;Ceará - CE;10;0.05666
2021-10-25;Ceará - CE;11;0.07327
2021-10-25;Ceará - CE;12;0.08779
2021-10-25;Ceará - CE;13;0.09988
2021-10-25;Ceará - CE;14;0.11204
2021-10-25;Ceará - CE;15;0.11847
2021-10-25;Ceará - CE;16;0.11457
2021-10-25;Ceará - CE;17;0.10386
2021-10-25;Ceará - CE;18;0.08431
2021-10-25;Ceará - CE;19;0.05761
2021-10-25;Ceará - CE;20;0.00011
2021-10-25;Chapecoense - SC;1;0.0
2021-10-25;Chapecoense - SC;2;0.0
2021-10-25;Chapecoense - SC;3;0.0
2021-10-25;Chapecoense - SC;4;0.0
2021-10-25;Chapecoense - SC;5;0.0
2021-10-25;Chapecoense - SC;6;0.0
2021-10-25;Chapecoense - SC;7;0.0
2021-10-25;Chapecoense - SC;8;0.0
2021-10-25;Chapecoense - SC;9;0.0
2021-10-25;Chapecoense - SC;10;0.0
2021-10-25;Chapecoense - SC;11;0.0
2021-10-25;Chapecoense - SC;12;0.0
2021-10-25;Chapecoense - SC;13;0.0
2021-10-25;Chapecoense - SC;14;0.0
2021-10-25;Chapecoense - SC;15;0.0
2021-10-25;Chapecoense - SC;16;1e-05
2021-10-25;Chapecoense - SC;17;7e-05
2021-10-25;Chapecoense - SC;18;0.00073
2021-10-25;Chapecoense - SC;19;0.00662
2021-10-25;Chapecoense - SC;20;0.99257
2021-10-25;Corinthians - SP;1;0.00018
2021-10-25;Corinthians - SP;2;0.01812
2021-10-25;Corinthians - SP;3;0.04557
2021-10-25;Corinthians - SP;4;0.08682
2021-10-25;Corinthians - SP;5;0.14235
2021-10-25;Corinthians - SP;6;0.19774
2021-10-25;Corinthians - SP;7;0.17948
2021-10-25;Corinthians - SP;8;0.12662
2021-10-25;Corinthians - SP;9;0.08135
2021-10-25;Corinthians - SP;10;0.05055
2021-10-25;Corinthians - SP;11;0.03096
2021-10-25;Corinthians - SP;12;0.01883
2021-10-25;Corinthians - SP;13;0.01064
2021-10-25;Corinthians - SP;14;0.00562
2021-10-25;Corinthians - SP;15;0.00301
2021-10-25;Corinthians - SP;16;0.00131
2021-10-25;Corinthians - SP;17;0.00065
2021-10-25;Corinthians - SP;18;0.00019
2021-10-25;Corinthians - SP;19;1e-05
2021-10-25;Corinthians - SP;20;0.0
2021-10-25;Cuiabá - MT;1;0.0
2021-10-25;Cuiabá - MT;2;0.0001
2021-10-25;Cuiabá - MT;3;0.00046
2021-10-25;Cuiabá - MT;4;0.00205
2021-10-25;Cuiabá - MT;5;0.00633
2021-10-25;Cuiabá - MT;6;0.01691
2021-10-25;Cuiabá - MT;7;0.03293
2021-10-25;Cuiabá - MT;8;0.05739
2021-10-25;Cuiabá - MT;9;0.08076
2021-10-25;Cuiabá - MT;10;0.10406
2021-10-25;Cuiabá - MT;11;0.11488
2021-10-25;Cuiabá - MT;12;0.11621
2021-10-25;Cuiabá - MT;13;0.11245
2021-10-25;Cuiabá - MT;14;0.1034
2021-10-25;Cuiabá - MT;15;0.08788
2021-10-25;Cuiabá - MT;16;0.06935
2021-10-25;Cuiabá - MT;17;0.05051
2021-10-25;Cuiabá - MT;18;0.03068
2021-10-25;Cuiabá - MT;19;0.01362
2021-10-25;Cuiabá - MT;20;3e-05
2021-10-25;Flamengo - RJ;1;0.03034
2021-10-25;Flamengo - RJ;2;0.42553
2021-10-25;Flamengo - RJ;3;0.23984
2021-10-25;Flamengo - RJ;4;0.14522
2021-10-25;Flamengo - RJ;5;0.0806
2021-10-25;Flamengo - RJ;6;0.04278
2021-10-25;Flamengo - RJ;7;0.02053
2021-10-25;Flamengo - RJ;8;0.00905
2021-10-25;Flamengo - RJ;9;0.00356
2021-10-25;Flamengo - RJ;10;0.00165
2021-10-25;Flamengo - RJ;11;0.0005
2021-10-25;Flamengo - RJ;12;0.00026
2021-10-25;Flamengo - RJ;13;0.0001
2021-10-25;Flamengo - RJ;14;4e-05
2021-10-25;Flamengo - RJ;15;0.0
2021-10-25;Flamengo - RJ;16;0.0
2021-10-25;Flamengo - RJ;17;0.0
2021-10-25;Flamengo - RJ;18;0.0
2021-10-25;Flamengo - RJ;19;0.0
2021-10-25;Flamengo - RJ;20;0.0
2021-10-25;Fluminense - RJ;1;4e-05
2021-10-25;Fluminense - RJ;2;0.00448
2021-10-25;Fluminense - RJ;3;0.01501
