data;time;pos;chance
2018-04-14;VAS;14;5,16
2018-04-14;VAS;15;4,9399999999999995
2018-04-14;VAS;16;5,035
2018-04-14;VAS;17;4,71
2018-04-14;VAS;18;5,2
2018-04-14;VAS;19;4,8950000000000005
2018-04-14;VAS;20;5,06
2018-04-14;COR;1;5,015
2018-04-14;COR;2;5,285
2018-04-14;COR;3;4,915
2018-04-14;COR;4;4,984999999999999
2018-04-14;COR;5;4,795
2018-04-14;COR;6;5,085
2018-04-14;COR;7;5,1499999999999995
2018-04-14;COR;8;5,395
2018-04-14;COR;9;5,0
2018-04-14;COR;10;5,165
2018-04-14;COR;11;4,9399999999999995
2018-04-14;COR;12;5,0
2018-04-14;COR;13;4,99
2018-04-14;COR;14;4,65
2018-04-14;COR;15;4,915
2018-04-14;COR;16;4,82
2018-04-14;COR;17;5,125
2018-04-14;COR;18;4,91
2018-04-14;COR;19;4,95
2018-04-14;COR;20;4,91
2018-04-14;INT;1;5,16
2018-04-14;INT;2;4,96
2018-04-14;INT;3;5,08
2018-04-14;INT;4;4,995
2018-04-14;INT;5;5,015
2018-04-14;INT;6;4,8
2018-04-14;INT;7;4,995
2018-04-14;INT;8;4,905
2018-04-14;INT;9;4,859999999999999
2018-04-14;INT;10;4,915
2018-04-14;INT;11;4,8500000000000005
2018-04-14;INT;12;5,075
2018-04-14;INT;13;4,99
2018-04-14;INT;14;5,04
2018-04-14;INT;15;5,26
2018-04-14;INT;16;4,835
2018-04-14;INT;17;5,28
2018-04-14;INT;18;5,195
2018-04-14;INT;19;4,865
2018-04-14;INT;20;4,925
2018-04-14;ATP;1;5,2299999999999995
2018-04-14;ATP;2;4,905
2018-04-14;ATP;3;4,77
2018-04-14;ATP;4;5,13
2018-04-14;ATP;5;4,9750000000000005
2018-04-14;ATP;6;4,96
2018-04-14;ATP;7;4,984999999999999
2018-04-14;ATP;8;5,01
2018-04-14;ATP;9;5,2299999999999995
2018-04-14;ATP;10;5,09
2018-04-14;ATP;11;4,9
2018-04-14;ATP;12;4,92
2018-04-14;ATP;13;4,9799999999999995
2018-04-14;ATP;14;5,04
2018-04-14;ATP;15;5,175
2018-04-14;ATP;16;4,96
2018-04-14;ATP;17;5,125
2018-04-14;ATP;18;4,760000000000001
2018-04-14;ATP;19;4,835
2018-04-14;ATP;20;5,0200000000000005
2018-04-14;SAO;1;4,885
2018-04-14;SAO;2;4,945
2018-04-14;SAO;3;4,93
2018-04-14;SAO;4;5,485
2018-04-14;SAO;5;4,84
2018-04-14;SAO;6;4,88
2018-04-14;SAO;7;4,984999999999999
2018-04-14;SAO;8;4,855
2018-04-14;SAO;9;4,755
2018-04-14;SAO;10;5,26
2018-04-14;SAO;11;5,025
2018-04-14;SAO;12;4,825
2018-04-14;SAO;13;4,8950000000000005
2018-04-14;SAO;14;5,215
2018-04-14;SAO;15;5,125
2018-04-14;SAO;16;4,845
2018-04-14;SAO;17;5,17
2018-04-14;SAO;18;5,17
2018-04-14;SAO;19;4,905
2018-04-14;SAO;20;5,005
2018-04-14;BOT;1;5,220000000000001
2018-04-14;BOT;2;4,72
2018-04-14;BOT;3;5,37
2018-04-14;BOT;4;5,355
2018-04-14;BOT;5;5,029999999999999
2018-04-14;BOT;6;4,935
2018-04-14;BOT;7;4,9799999999999995
2018-04-14;BOT;8;4,885
2018-04-14;BOT;9;5,21
2018-04-14;BOT;10;5,140000000000001
2018-04-14;BOT;11;4,995
2018-04-14;BOT;12;4,955
2018-04-14;BOT;13;5,1049999999999995
2018-04-14;BOT;14;4,93
2018-04-14;BOT;15;5,165
2018-04-14;BOT;16;4,83
2018-04-14;BOT;17;4,71
2018-04-14;BOT;18;5,07
2018-04-14;BOT;19;4,784999999999999
2018-04-14;BOT;20;4,61
2018-04-14;BAH;1;4,984999999999999
2018-04-14;BAH;2;5,015
2018-04-14;BAH;3;5,11
2018-04-14;BAH;4;4,93
2018-04-14;BAH;5;4,915
2018-04-14;BAH;6;5,005
2018-04-14;BAH;7;4,96
2018-04-14;BAH;8;4,8149999999999995
2018-04-14;BAH;9;5,19
2018-04-14;BAH;10;4,935
2018-04-14;BAH;11;4,835
2018-04-14;BAH;12;5,140000000000001
2018-04-14;BAH;13;5,185
2018-04-14;BAH;14;4,91
2018-04-14;BAH;15;5,319999999999999
2018-04-14;BAH;16;4,97
2018-04-14;BAH;17;5,07
2018-04-14;BAH;18;4,855
2018-04-14;BAH;19;4,784999999999999
2018-04-14;BAH;20;5,07
2018-04-14;FLA;1;4,96
2018-04-14;FLA;2;5,4
2018-04-14;FLA;3;5,345
2018-04-14;FLA;4;5,005
2018-04-14;FLA;5;5,1049999999999995
2018-04-14;FLA;6;5,295
2018-04-14;FLA;7;5,08
2018-04-14;FLA;8;4,77
2018-04-14;FLA;9;5,140000000000001
2018-04-14;FLA;10;5,0
2018-04-14;FLA;11;5,165
2018-04-14;FLA;12;4,845
2018-04-14;FLA;13;4,875
2018-04-14;FLA;14;5,1049999999999995
2018-04-14;FLA;15;4,78
2018-04-14;FLA;16;5,09
2018-04-14;FLA;17;5,1
2018-04-14;FLA;18;5,035
2018-04-14;FLA;19;4,41
2018-04-14;FLA;20;4,495
2018-04-14;PAR;1;4,99
2018-04-14;PAR;2;4,97
2018-04-14;PAR;3;4,9750000000000005
2018-04-14;PAR;4;4,96
2018-04-14;PAR;5;5,005
2018-04-14;PAR;6;5,015
2018-04-14;PAR;7;4,925
2018-04-14;PAR;8;5,075
2018-04-14;PAR;9;4,945
2018-04-14;PAR;10;5,035
2018-04-14;PAR;11;5,155
2018-04-14;PAR;12;4,99
2018-04-14;PAR;13;4,88
2018-04-14;PAR;14;5,48
2018-04-14;PAR;15;4,84
2018-04-14;PAR;16;4,825
2018-04-14;PAR;17;4,8149999999999995
2018-04-14;PAR;18;4,96
2018-04-14;PAR;19;5,175
2018-04-14;PAR;20;4,984999999999999
2018-04-14;CAM;1;4,805000000000001
2018-04-14;CAM;2;5,055
2018-04-14;CAM;3;4,765
2018-04-14;CAM;4;5,195
2018-04-14;CAM;5;4,915
2018-04-14;CAM;6;5,005
2018-04-14;CAM;7;5,1499999999999995
2018-04-14;CAM;8;4,96
2018-04-14;CAM;9;4,875
2018-04-14;CAM;10;5,265000000000001
2018-04-14;CAM;11;5,155
2018-04-14;CAM;12;5,195
2018-04-14;CAM;13;4,965
2018-04-14;CAM;14;4,885
2018-04-14;CAM;15;4,955
2018-04-14;CAM;16;5,035
2018-04-14;CAM;17;5,235
2018-04-14;CAM;18;4,79
2018-04-14;CAM;19;4,905
2018-04-14;CAM;20;4,89
2018-04-14;CHA;1;4,65
2018-04-14;CHA;2;4,855
2018-04-14;CHA;3;4,965
2018-04-14;CHA;4;5,005
2018-04-14;CHA;5;4,8950000000000005
2018-04-14;CHA;6;4,865
2018-04-14;CHA;7;5,24
2018-04-14;CHA;8;5,0
2018-04-14;CHA;9;4,8
2018-04-14;CHA;10;4,865
2018-04-14;CHA;11;5,235
2018-04-14;CHA;12;4,92
2018-04-14;CHA;13;5,065
2018-04-14;CHA;14;5,04
2018-04-14;CHA;15;5,07
2018-04-14;CHA;16;5,48
2018-04-14;CHA;17;4,845
2018-04-14;CHA;18;4,755
2018-04-14;CHA;19;5,265000000000001
2018-04-14;CHA;20;5,185
2018-04-14;CEA;1;4,88
2018-04-14;CEA;2;5,065
2018-04-14;CEA;3;5,005
2018-04-14;CEA;4;5,115
2018-04-14;CEA;5;4,72
2018-04-14;CEA;6;5,285
2018-04-14;CEA;7;4,83
2018-04-14;CEA;8;5,045
2018-04-14;CEA;9;4,945
2018-04-14;CEA;10;5,1049999999999995
2018-04-14;CEA;11;5,18
2018-04-14;CEA;12;5,0
2018-04-14;CEA;13;4,995
2018-04-14;CEA;14;4,93
2018-04-14;CEA;15;4,755
2018-04-14;CEA;16;4,885
2018-04-14;CEA;17;5,27
2018-04-14;CEA;18;5,2
2018-04-14;CEA;19;4,945
2018-04-14;CEA;20;4,845
2018-04-14;FLU;1;5,01
2018-04-14;FLU;2;4,865
2018-04-14;FLU;3;5,125
2018-04-14;FLU;4;4,87
2018-04-14;FLU;5;5,285
2018-04-14;FLU;6;5,244999999999999
2018-04-14;FLU;7;5,17
2018-04-14;FLU;8;5,17
2018-04-14;FLU;9;5,135
2018-04-14;FLU;10;5,029999999999999
2018-04-14;FLU;11;5,115
2018-04-14;FLU;12;4,935
2018-04-14;FLU;13;4,9750000000000005
2018-04-14;FLU;14;4,81
2018-04-14;FLU;15;4,855
2018-04-14;FLU;16;4,96
2018-04-14;FLU;17;5,08
2018-04-14;FLU;18;4,635
2018-04-14;FLU;19;4,79
2018-04-14;FLU;20;4,9399999999999995
2018-04-14;PAL;1;5,319999999999999
2018-04-14;PAL;2;5,045
2018-04-14;PAL;3;4,835
2018-04-14;PAL;4;4,9750000000000005
2018-04-14;PAL;5;5,295
2018-04-14;PAL;6;4,89
2018-04-14;PAL;7;5,195
2018-04-14;PAL;8;5,015
2018-04-14;PAL;9;5,3
2018-04-14;PAL;10;4,95
2018-04-14;PAL;11;5,015
2018-04-14;PAL;12;4,8500000000000005
2018-04-14;PAL;13;5,085
2018-04-14;PAL;14;4,925
2018-04-14;PAL;15;4,735
2018-04-14;PAL;16;5,0200000000000005
2018-04-14;PAL;17;4,9799999999999995
2018-04-14;PAL;18;4,89
2018-04-14;PAL;19;4,905
2018-04-14;PAL;20;4,775
2018-04-14;GRE;1;8,795
2018-04-14;GRE;2;7,405
2018-04-14;GRE;3;6,4799999999999995
2018-04-14;GRE;4;6,22
2018-04-14;GRE;5;6,12
2018-04-14;GRE;6;6,055
2018-04-14;GRE;7;5,59
2018-04-14;GRE;8;5,52
2018-04-14;GRE;9;5,13
2018-04-14;GRE;10;4,9799999999999995
2018-04-14;GRE;11;4,63
2018-04-14;GRE;12;4,605
2018-04-14;GRE;13;4,44
2018-04-14;GRE;14;4,12
2018-04-14;GRE;15;3,9050000000000002
2018-04-14;GRE;16;3,875
2018-04-14;GRE;17;3,2199999999999998
2018-04-14;GRE;18;3,375
2018-04-14;GRE;19;3,02
2018-04-14;GRE;20;2,5149999999999997
2018-04-14;SPO;1;4,8950000000000005
2018-04-14;SPO;2;4,765
2018-04-14;SPO;3;4,95
2018-04-14;SPO;4;4,81
2018-04-14;SPO;5;5,015
2018-04-14;SPO;6;5,21
2018-04-14;SPO;7;5,06
2018-04-14;SPO;8;5,185
2018-04-14;SPO;9;5,165
2018-04-14;SPO;10;4,915
2018-04-14;SPO;11;5,085
2018-04-14;SPO;12;5,045
2018-04-14;SPO;13;5,244999999999999
2018-04-14;SPO;14;4,865
2018-04-14;SPO;15;4,9799999999999995
2018-04-14;SPO;16;4,73
2018-04-14;SPO;17;4,855
2018-04-14;SPO;18;4,9799999999999995
2018-04-14;SPO;19;5,19
2018-04-14;SPO;20;5,055
